target,feature_alt_pos,weight,value,asset_id,label,prediction,feature,alt_pos,token,lemma,context,X,Y,Z,weight_abs,weight_mean,weight_sum,weight_prod
0-low-CTR,gut◊NOUN,-0.006821498211974126,2.0,594681013,0-low-CTR,0-low-CTR,gut,NOUN,gut,gut,"microbiome balance. Natural prebiotic nutrition promoting <span style=""color: #FF0000"">gut </span>health and immune support. Purino 1<br>'s health. It starts inside the <span style=""color: #FF0000"">gut </span>with Purino 1 with new microbiome balance",-0.3766745,3.1537519,-0.039355326,0.006821498211974126,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,story◊NOUN,0.016409404537996268,1.0,594681013,0-low-CTR,0-low-CTR,story,NOUN,story,story," Purino 1 has the inside <span style=""color: #FF0000"">story </span>on your pet's health. It starts",1.3911064,1.779541,0.11749347,0.016409404537996268,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,day◊NOUN,-0.13471593801334175,2.0,733043662,0-low-CTR,0-low-CTR,day,NOUN,day,day,", we switched and wow! From <span style=""color: #FF0000"">day </span>one, its proven natural nutrition supports<br>today and for a lifetime. Purino 1, a difference from <span style=""color: #FF0000"">day </span>one.",-5.980636,0.94530916,-2.1991026,0.13471593801334175,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,heart◊NOUN,-0.09866585890117906,1.0,733043662,0-low-CTR,0-low-CTR,heart,NOUN,heart,heart,"'s strong immune system and genders healthy <span style=""color: #FF0000"">heart</span>. Healthy differences today and for a",-5.186569,0.008710233,-1.2405531,0.09866585890117906,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,pet◊NOUN,0.07256321414139372,1.0,594681013,0-low-CTR,0-low-CTR,pet,NOUN,pet,pet,"1 has the inside story on your <span style=""color: #FF0000"">pet</span>'s health. It starts inside the",0.95005256,2.899697,0.57720816,0.07256321414139372,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,today◊NOUN,-0.06057131811977375,1.0,733043662,0-low-CTR,0-low-CTR,today,NOUN,today,today,"and genders healthy heart. Healthy differences <span style=""color: #FF0000"">today </span>and for a lifetime. Purino 1",-7.5480046,1.1895335,-0.75637615,0.06057131811977375,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,support◊NOUN,0.10374870377556983,1.0,594681013,0-low-CTR,0-low-CTR,support,NOUN,support,support,"prebiotic nutrition promoting gut health and immune <span style=""color: #FF0000"">support</span>. Purino 1 with new microbiome balance",0.08668914,4.189453,-0.68060845,0.10374870377556983,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,part◊NOUN,-0.043385455909291624,1.0,733756914,0-low-CTR,0-low-CTR,part,NOUN,part,part,". Clumping? Concert. Performance is <span style=""color: #FF0000"">part </span>of every Tidy Cat's litter.",-6.0317802,0.17309323,-1.7692966,0.043385455909291624,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,cats◊NOUN,-0.17402889361172302,1.0,702906737,0-low-CTR,0-low-CTR,cats,NOUN,cats,cat,", Purina Cat Show has been helping <span style=""color: #FF0000"">cats </span>feel at home with trusted nutrition.",-2.1977527,2.899119,-0.99050903,0.17402889361172302,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,system◊NOUN,-0.023900144614859994,1.0,832545955,0-low-CTR,0-low-CTR,system,NOUN,system,system,"natural nutrition supports Charlie's strong immune <span style=""color: #FF0000"">system </span>and genders healthy heart. Healthy differences",-8.113618,-3.4585066,-1.7077354,0.023900144614859994,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,reminder◊NOUN,0.021087086355613755,1.0,830976297,0-low-CTR,0-low-CTR,reminder,NOUN,reminder,reminder," Risky's world, the perfect <span style=""color: #FF0000"">reminder </span>that life's more fun and the",-8.179749,-2.9582336,-1.9125141,0.021087086355613755,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,lifetime◊NOUN,-0.006609024842218392,1.0,826826681,0-low-CTR,0-low-CTR,lifetime,NOUN,lifetime,lifetime,". Healthy differences today and for a <span style=""color: #FF0000"">lifetime</span>. Purino 1. A difference from",-7.9383645,-2.783918,-2.9429667,0.006609024842218392,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,system◊NOUN,-0.015583691078034569,1.0,826826681,0-low-CTR,0-low-CTR,system,NOUN,system,system,"natural nutrition supports Charlie's strong immune <span style=""color: #FF0000"">system </span>and genders healthy heart. Healthy differences",-7.8542137,-3.551606,-1.9663374,0.015583691078034569,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,heart◊NOUN,-0.0219760367243881,1.0,826826681,0-low-CTR,0-low-CTR,heart,NOUN,heart,heart,"'s strong immune system and genders healthy <span style=""color: #FF0000"">heart</span>. Healthy differences today and for a",-8.744806,-5.2233715,-1.375759,0.0219760367243881,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,differences◊NOUN,-0.022131675300892953,1.0,826826681,0-low-CTR,0-low-CTR,differences,NOUN,differences,difference,"system and genders healthy heart. Healthy <span style=""color: #FF0000"">differences </span>today and for a lifetime. Purino",-7.827434,-1.363054,0.2440456,0.022131675300892953,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,difference◊NOUN,-0.027876337344581,1.0,826826681,0-low-CTR,0-low-CTR,difference,NOUN,difference,difference,"a lifetime. Purino 1. A <span style=""color: #FF0000"">difference </span>from day one. Purino 1 is",-8.888677,-4.0266604,-0.8296736,0.027876337344581,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,company◊NOUN,-0.0659492075733413,1.0,826826681,0-low-CTR,0-low-CTR,company,NOUN,company,company,". Purino 1 is now available at Petco, the health and wellness <span style=""color: #FF0000"">company</span>.",-7.504118,-4.6372204,-2.6303647,0.0659492075733413,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,wellness◊NOUN,-0.08726091968486457,1.0,826826681,0-low-CTR,0-low-CTR,wellness,NOUN,wellness,wellness,". Purino 1 is now available at Petco, the health and <span style=""color: #FF0000"">wellness </span>company.",-8.395799,-4.679298,-2.8040664,0.08726091968486457,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,fun◊NOUN,0.041130012187113416,1.0,830976297,0-low-CTR,0-low-CTR,fun,NOUN,fun,fun,"the perfect reminder that life's more <span style=""color: #FF0000"">fun </span>and the deep end. Yeah,",-8.779266,-3.0330834,-0.25540036,0.041130012187113416,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,boat◊NOUN,-0.035741896880148956,1.0,830976297,0-low-CTR,0-low-CTR,boat,NOUN,boat,boat,"real. And do whatever floats your <span style=""color: #FF0000"">boat </span>just like we do. Feed their",-9.503678,-3.4754274,-0.9360222,0.035741896880148956,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,passion◊NOUN,-0.2390684645563513,1.0,824668070,0-low-CTR,1-high-CTR,passion,NOUN,passion,passion,"app today to get started. MyPirina, your pet, our <span style=""color: #FF0000"">passion</span>. MyPirina.com",-5.2937927,-4.8577394,-0.96182656,0.2390684645563513,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,world◊NOUN,-0.038406811138639814,1.0,830976297,0-low-CTR,0-low-CTR,world,NOUN,world,world," Risky's <span style=""color: #FF0000"">world</span>, the perfect reminder that life's more fun and the",-9.188946,-4.3595643,-0.32156047,0.038406811138639814,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,life◊NOUN,-0.04098409745717812,1.0,830976297,0-low-CTR,0-low-CTR,life,NOUN,life,life,"'s world, the perfect reminder that <span style=""color: #FF0000"">life</span>'s more fun and the deep end",-8.887163,-3.1625094,-0.6419974,0.04098409745717812,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,fantasy◊NOUN,-0.05368642175575172,1.0,830976297,0-low-CTR,0-low-CTR,fantasy,NOUN,fantasy,fantasy,"And do whatever floats your boat just like we do. Feed their <span style=""color: #FF0000"">fantasy</span>.",-9.310661,-2.3517926,1.1847337,0.05368642175575172,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,end◊NOUN,-0.09190365013435565,1.0,830976297,0-low-CTR,0-low-CTR,end,NOUN,end,end,"life's more fun and the deep <span style=""color: #FF0000"">end</span>. Yeah, so never stop exploring",-9.14351,-2.8919616,-0.5113163,0.09190365013435565,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,detail◊NOUN,0.025159283300148688,1.0,831507525,0-low-CTR,0-low-CTR,detail,NOUN,detail,detail,", every impeccable paté, every delicious <span style=""color: #FF0000"">detail </span>brings you and your cat closer together",-8.583168,-2.7345233,-1.4612087,0.025159283300148688,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,paté◊NOUN,0.02042396407232873,1.0,831507525,0-low-CTR,0-low-CTR,paté,NOUN,paté,paté,", every silky broth, every impeccable <span style=""color: #FF0000"">paté</span>, every delicious detail brings you and",-9.351097,-2.7787113,-0.2634717,0.02042396407232873,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,day◊NOUN,-0.030650732491217584,2.0,831507525,0-low-CTR,0-low-CTR,day,NOUN,day,day,"so many delicious ways. And every <span style=""color: #FF0000"">day</span>, every silky broth, every impeccable<br> You show me every <span style=""color: #FF0000"">day</span>. Fancy feast. Chef inspired? Yeah.",-6.826774,-3.9189193,-2.7312806,0.030650732491217584,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,broth◊NOUN,-0.07937851265629085,1.0,831507525,0-low-CTR,0-low-CTR,broth,NOUN,broth,broth,". And every day, every silky <span style=""color: #FF0000"">broth</span>, every impeccable paté, every delicious",-9.724502,-3.5316756,-0.29376614,0.07937851265629085,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,health◊NOUN,0.061113976992033636,1.0,826826681,0-low-CTR,0-low-CTR,health,NOUN,health,health,". Purino 1 is now available at Petco, the <span style=""color: #FF0000"">health </span>and wellness company.",-8.526689,-5.5289187,-1.6662523,0.061113976992033636,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,health◊NOUN,-0.3451193155962326,1.0,323125256694713,0-low-CTR,0-low-CTR,health,NOUN,health,health,"a head start to a lifetime of <span style=""color: #FF0000"">health </span>because Purina cares about what you care",-2.4549723,-0.35230386,-1.5188358,0.3451193155962326,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,wellness◊NOUN,-0.12778727542948592,1.0,826531015,0-low-CTR,0-low-CTR,wellness,NOUN,wellness,wellness,". Purino 1 is now available at Petco, the health and <span style=""color: #FF0000"">wellness </span>company.",-8.395799,-4.679298,-2.8040664,0.12778727542948592,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,health◊NOUN,-0.059638312282669345,1.0,826531015,0-low-CTR,0-low-CTR,health,NOUN,health,health,". Purino 1 is now available at Petco, the <span style=""color: #FF0000"">health </span>and wellness company.",-8.526689,-5.5289187,-1.6662523,0.059638312282669345,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,treat◊NOUN,-0.0859591183801558,1.0,825430017,0-low-CTR,0-low-CTR,treat,NOUN,treat,treat,". Purina Treats. Life's a <span style=""color: #FF0000"">treat</span>. All your favorite Purina treats are",-8.488936,-2.2694201,0.4716408,0.0859591183801558,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,Life◊NOUN,-0.1159781975986556,1.0,825430017,0-low-CTR,0-low-CTR,Life,NOUN,Life,life,". Or not. Purina Treats. <span style=""color: #FF0000"">Life</span>'s a treat. All your favorite",-8.152642,-0.49413165,4.2976356,0.1159781975986556,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,wellness◊NOUN,-0.035570730767502085,1.0,826528714,0-low-CTR,0-low-CTR,wellness,NOUN,wellness,wellness,". Fancy Feast is now available at Petco, the health and <span style=""color: #FF0000"">wellness </span>company.",-9.792401,-3.8476758,-1.68273,0.035570730767502085,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,company◊NOUN,-0.038388471658579164,1.0,826528714,0-low-CTR,0-low-CTR,company,NOUN,company,company,". Fancy Feast is now available at Petco, the health and wellness <span style=""color: #FF0000"">company</span>.",-8.61588,-3.4086213,-1.4821466,0.038388471658579164,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,treat◊NOUN,-0.04137066421420827,1.0,826528810,0-low-CTR,0-low-CTR,treat,NOUN,treat,treat,". Purina Treats. Life's a <span style=""color: #FF0000"">treat</span>. All your favorite Purina treats are",-8.488936,-2.2694201,0.4716408,0.04137066421420827,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,life◊NOUN,-0.0414870046422105,1.0,826528810,0-low-CTR,0-low-CTR,life,NOUN,life,life," The best things in <span style=""color: #FF0000"">life </span>are worth waiting for. Or not. Purina",-8.0433855,-5.305416,-2.9478292,0.0414870046422105,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,things◊NOUN,-0.0739010768208667,1.0,826528810,0-low-CTR,0-low-CTR,things,NOUN,things,thing," The best <span style=""color: #FF0000"">things </span>in life are worth waiting for. Or not. Purina",-6.695277,-1.9079127,-0.90097827,0.0739010768208667,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,Life◊NOUN,-0.08793815230190474,1.0,826528810,0-low-CTR,0-low-CTR,Life,NOUN,Life,life,". Or not. Purina Treats. <span style=""color: #FF0000"">Life</span>'s a treat. All your favorite",-8.152642,-0.49413165,4.2976356,0.08793815230190474,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,health◊NOUN,0.01920012691364017,1.0,826530967,0-low-CTR,0-low-CTR,health,NOUN,health,health,". Fancy Feast is now available at Petco, the <span style=""color: #FF0000"">health </span>and wellness company.",-9.837515,-4.309548,-0.52353275,0.01920012691364017,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,wellness◊NOUN,-0.04338216608253989,1.0,826530967,0-low-CTR,0-low-CTR,wellness,NOUN,wellness,wellness,". Fancy Feast is now available at Petco, the health and <span style=""color: #FF0000"">wellness </span>company.",-9.792401,-3.8476758,-1.68273,0.04338216608253989,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,genders◊NOUN,0.0013341280009466084,1.0,826531015,0-low-CTR,0-low-CTR,genders,NOUN,genders,gender,"supports Charlie's strong immune system and <span style=""color: #FF0000"">genders </span>healthy heart. Healthy differences today and",-7.2105465,0.87360847,1.6196907,0.0013341280009466084,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,lifetime◊NOUN,-0.021525055392522488,1.0,826531015,0-low-CTR,0-low-CTR,lifetime,NOUN,lifetime,lifetime,". Healthy differences today and for a <span style=""color: #FF0000"">lifetime</span>. Purino 1. A difference from",-7.9383645,-2.783918,-2.9429667,0.021525055392522488,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,differences◊NOUN,-0.024436611231226698,1.0,826531015,0-low-CTR,0-low-CTR,differences,NOUN,differences,difference,"system and genders healthy heart. Healthy <span style=""color: #FF0000"">differences </span>today and for a lifetime. Purino",-7.827434,-1.363054,0.2440456,0.024436611231226698,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,lifetime◊NOUN,-0.06446871615149291,1.0,323125256694713,0-low-CTR,0-low-CTR,lifetime,NOUN,lifetime,lifetime,"Food provides a head start to a <span style=""color: #FF0000"">lifetime </span>of health because Purina cares about what",-1.3047553,0.77324,-3.2455692,0.06446871615149291,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,nutrition◊NOUN,-0.02468864675411631,1.0,826531015,0-low-CTR,0-low-CTR,nutrition,NOUN,nutrition,nutrition,"From day one, its proven natural <span style=""color: #FF0000"">nutrition </span>supports Charlie's strong immune system and",-9.646658,-3.4715583,-1.2586125,0.02468864675411631,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,company◊NOUN,-0.03906196219385545,1.0,826531015,0-low-CTR,0-low-CTR,company,NOUN,company,company,". Purino 1 is now available at Petco, the health and wellness <span style=""color: #FF0000"">company</span>.",-7.504118,-4.6372204,-2.6303647,0.03906196219385545,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,day◊NOUN,-0.05069485857630756,2.0,826531015,0-low-CTR,0-low-CTR,day,NOUN,day,day,". We switched and wow! From <span style=""color: #FF0000"">day </span>one, its proven natural nutrition supports<br>. Purino 1. A difference from <span style=""color: #FF0000"">day </span>one. Purino 1 is now available",-8.234014,-2.9183,-1.5959628,0.05069485857630756,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,feast◊NOUN,-0.24265967776601158,18.0,831507525,0-low-CTR,0-low-CTR,feast,NOUN,feast,feast,"and your cat closer together. Fancy <span style=""color: #FF0000"">feast</span>. Love is in the details.<br>the details. Fancy feast. Love is in the details. Fancy <span style=""color: #FF0000"">feast</span>.<br>Love is in the details. Fancy <span style=""color: #FF0000"">feast</span>. Love is in the details.<br>To get away the happiest. Fancy <span style=""color: #FF0000"">feast </span>lets you show your love in so<br>You show me every day. Fancy <span style=""color: #FF0000"">feast</span>. Chef inspired? Yeah. Cat",-9.867809,-2.771837,-0.43872955,0.24265967776601158,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,Fancy◊NOUN,-1.0548518255291017,15.0,831507525,0-low-CTR,0-low-CTR,Fancy,NOUN,Fancy,fancy,". To get away the happiest. <span style=""color: #FF0000"">Fancy </span>feast lets you show your love in<br>. Love is in the details. <span style=""color: #FF0000"">Fancy </span>feast. Love is in the details",-10.28902,-2.0988755,4.203275,1.0548518255291017,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,quality◊NOUN,-0.007531687272534001,1.0,831545262,0-low-CTR,0-low-CTR,quality,NOUN,quality,quality,"why dog chow is made with high <span style=""color: #FF0000"">quality </span>protein and no fillers. Purina dog",-9.618727,-2.3969352,-0.84063035,0.007531687272534001,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,broth◊NOUN,-0.08294439537442767,1.0,832521433,0-low-CTR,0-low-CTR,broth,NOUN,broth,broth,". And every day, every silky <span style=""color: #FF0000"">broth</span>, every impeccable paté, every delicious",-9.724502,-3.5316756,-0.29376614,0.08294439537442767,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,Love◊NOUN,-0.17642305174582915,15.0,832521433,0-low-CTR,0-low-CTR,Love,NOUN,Love,love,"in the details. Fancy feast. <span style=""color: #FF0000"">Love </span>is in the details. Fancy feast<br>cat closer together. Fancy feast. <span style=""color: #FF0000"">Love </span>is in the details. Fancy feast",-8.778265,-3.1955955,3.0117583,0.17642305174582915,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,Fancy◊NOUN,-0.2910224732506299,15.0,832521433,0-low-CTR,0-low-CTR,Fancy,NOUN,Fancy,fancy,". To get away the happiest. <span style=""color: #FF0000"">Fancy </span>feast lets you show your love in<br>. Love is in the details. <span style=""color: #FF0000"">Fancy </span>feast. Love is in the details",-10.28902,-2.0988755,4.203275,0.2910224732506299,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,paté◊NOUN,0.10298643470006376,1.0,832522447,0-low-CTR,0-low-CTR,paté,NOUN,paté,paté,", every silky broth, every impeccable <span style=""color: #FF0000"">paté</span>, every delicious detail brings you and",-9.351097,-2.7787113,-0.2634717,0.10298643470006376,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,love◊NOUN,0.05631112454531749,1.0,832522447,0-low-CTR,0-low-CTR,love,NOUN,love,love,". Fancy feast lets you show your <span style=""color: #FF0000"">love </span>in so many delicious ways. And",-7.6359043,-5.5184555,-2.0767171,0.05631112454531749,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,detail◊NOUN,0.006968174724813071,1.0,832522447,0-low-CTR,0-low-CTR,detail,NOUN,detail,detail,", every impeccable paté, every delicious <span style=""color: #FF0000"">detail </span>brings you and your cat closer together",-8.583168,-2.7345233,-1.4612087,0.006968174724813071,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,day◊NOUN,-0.04171444887317352,2.0,832522447,0-low-CTR,0-low-CTR,day,NOUN,day,day,"so many delicious ways. And every <span style=""color: #FF0000"">day</span>, every silky broth, every impeccable<br> You show me every <span style=""color: #FF0000"">day</span>. Fancy feast. Chef inspired? Yeah.",-6.826774,-3.9189193,-2.7312806,0.04171444887317352,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,ways◊NOUN,-0.0762070656556118,1.0,832522447,0-low-CTR,0-low-CTR,ways,NOUN,ways,way,"show your love in so many delicious <span style=""color: #FF0000"">ways</span>. And every day, every silky",-7.9966598,-2.8317983,-1.5822724,0.0762070656556118,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,Love◊NOUN,-0.22588496110988643,15.0,832522447,0-low-CTR,0-low-CTR,Love,NOUN,Love,love,"in the details. Fancy feast. <span style=""color: #FF0000"">Love </span>is in the details. Fancy feast<br>cat closer together. Fancy feast. <span style=""color: #FF0000"">Love </span>is in the details. Fancy feast",-8.778265,-3.1955955,3.0117583,0.22588496110988643,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,Fancy◊NOUN,-0.6261402301506429,15.0,832522447,0-low-CTR,0-low-CTR,Fancy,NOUN,Fancy,fancy,". To get away the happiest. <span style=""color: #FF0000"">Fancy </span>feast lets you show your love in<br>. Love is in the details. <span style=""color: #FF0000"">Fancy </span>feast. Love is in the details",-10.28902,-2.0988755,4.203275,0.6261402301506429,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,end◊NOUN,-0.008555464113291548,1.0,832545130,0-low-CTR,0-low-CTR,end,NOUN,end,end,"life's more fun and the deep <span style=""color: #FF0000"">end</span>. Yeah, so never stop exploring",-9.14351,-2.8919616,-0.5113163,0.008555464113291548,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,life◊NOUN,-0.022538117144509935,1.0,832545130,0-low-CTR,0-low-CTR,life,NOUN,life,life,"'s world, the perfect reminder that <span style=""color: #FF0000"">life</span>'s more fun and the deep end",-8.887163,-3.1625094,-0.6419974,0.022538117144509935,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,boat◊NOUN,-0.03550780932541245,1.0,832545130,0-low-CTR,0-low-CTR,boat,NOUN,boat,boat,"real. And do whatever floats your <span style=""color: #FF0000"">boat </span>just like we do. Feed their",-9.503678,-3.4754274,-0.9360222,0.03550780932541245,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,fantasy◊NOUN,-0.05897359454424375,1.0,832545130,0-low-CTR,0-low-CTR,fantasy,NOUN,fantasy,fantasy,"And do whatever floats your boat just like we do. Feed their <span style=""color: #FF0000"">fantasy</span>.",-9.310661,-2.3517926,1.1847337,0.05897359454424375,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,differences◊NOUN,-0.032174621087589304,1.0,832545955,0-low-CTR,0-low-CTR,differences,NOUN,differences,difference,"system and genders healthy heart. Healthy <span style=""color: #FF0000"">differences </span>today and for a lifetime. Purino",-8.107187,-1.5138657,0.07055659,0.032174621087589304,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,nutrition◊NOUN,-0.03334974636452684,1.0,832545955,0-low-CTR,0-low-CTR,nutrition,NOUN,nutrition,nutrition,"From day one, its proven natural <span style=""color: #FF0000"">nutrition </span>supports Charlie's strong immune system and",-9.799573,-3.363581,-1.197125,0.03334974636452684,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,difference◊NOUN,-0.04298790362266957,1.0,832545955,0-low-CTR,0-low-CTR,difference,NOUN,difference,difference,"today and for a lifetime. Purino 1, a <span style=""color: #FF0000"">difference </span>from day one.",-9.033383,-3.895975,-1.2511585,0.04298790362266957,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,day◊NOUN,-0.0750242542246,2.0,832545955,0-low-CTR,0-low-CTR,day,NOUN,day,day,", we switched and wow! From <span style=""color: #FF0000"">day </span>one, its proven natural nutrition supports<br>today and for a lifetime. Purino 1, a difference from <span style=""color: #FF0000"">day </span>one.",-8.459551,-2.7745774,-1.477547,0.0750242542246,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,details◊NOUN,-0.17551805023986145,15.0,832521433,0-low-CTR,0-low-CTR,details,NOUN,details,detail,"Fancy feast. Love is in the <span style=""color: #FF0000"">details</span>. Fancy feast. Love is in<br>the details. Fancy feast. Love is in the <span style=""color: #FF0000"">details</span>. Fancy feast.",-6.629949,-2.9871633,-2.6480439,0.17551805023986145,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,cat◊NOUN,-0.013239909703965278,1.0,832521433,0-low-CTR,0-low-CTR,cat,NOUN,cat,cat,"every delicious detail brings you and your <span style=""color: #FF0000"">cat </span>closer together. Fancy feast. Love",-7.7235756,-5.18913,-0.96411073,0.013239909703965278,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,dog◊NOUN,-0.018101619110869768,3.0,831545262,0-low-CTR,0-low-CTR,dog,NOUN,dog,dog," And <span style=""color: #FF0000"">dog </span>chow, we believe helping dogs live their best life. Should<br>Should be simple. That's why <span style=""color: #FF0000"">dog </span>chow is made with high quality protein<br>high quality protein and no fillers. Purina <span style=""color: #FF0000"">dog </span>chow, keep life simple.",-8.907894,-2.5742152,0.4662526,0.018101619110869768,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,ways◊NOUN,0.022477277184417714,1.0,832521433,0-low-CTR,0-low-CTR,ways,NOUN,ways,way,"show your love in so many delicious <span style=""color: #FF0000"">ways</span>. And every day, every silky",-7.9966598,-2.8317983,-1.5822724,0.022477277184417714,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,protein◊NOUN,-0.06910459435671351,1.0,831545262,0-low-CTR,0-low-CTR,protein,NOUN,protein,protein,"dog chow is made with high quality <span style=""color: #FF0000"">protein </span>and no fillers. Purina dog chow",-9.493769,-2.6907032,-0.15232256,0.06910459435671351,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,fillers◊NOUN,-0.09174257765314939,1.0,831545262,0-low-CTR,0-low-CTR,fillers,NOUN,fillers,filler,"made with high quality protein and no <span style=""color: #FF0000"">fillers</span>. Purina dog chow, keep life",-8.32082,-0.8663826,1.174701,0.09174257765314939,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,Snacks◊NOUN,-0.05127767843656922,1.0,831545337,0-low-CTR,0-low-CTR,Snacks,NOUN,Snacks,snack,"Dogs go bonkers for Bagun. And try new Bagun Flavor Sticks. <span style=""color: #FF0000"">Snacks</span>!",-10.0352955,-1.681221,4.41285,0.05127767843656922,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,Dogs◊NOUN,-0.07015436311347441,1.0,831545337,0-low-CTR,0-low-CTR,Dogs,NOUN,Dogs,dog,". Oh, I love you. <span style=""color: #FF0000"">Dogs </span>go bonkers for Bagun. And try",-8.806753,-0.69459134,4.9506845,0.07015436311347441,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,bonkers◊NOUN,0.08966971125935892,1.0,831545379,0-low-CTR,0-low-CTR,bonkers,NOUN,bonkers,bonker,", I love you. Dogs go <span style=""color: #FF0000"">bonkers </span>for Bagun. And try new Bagun",-8.9905815,-0.9766645,0.68626773,0.08966971125935892,0.17425450614311347,116.05350109131358,20.22284551884613
0-low-CTR,Snacks◊NOUN,-0.03360129198297921,1.0,831545379,0-low-CTR,0-low-CTR,Snacks,NOUN,Snacks,snack,"Dogs go bonkers for Bagun. And try new Bagun Flavor Sticks. <span style=""color: #FF0000"">Snacks</span>!",-10.0352955,-1.681221,4.41285,0.03360129198297921,0.17425450614311347,116.05350109131358,20.22284551884613
